emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
calm,0,67.871,37.997,0.249,0.096,11.273,36.43,0.099,-0.11,9.845,0.637,96.6,2025-07-16T19:06:45.757703,154,5
calm,0,75.661,30.0,0.362,0.141,13.014,36.64,-0.324,-0.172,9.883,0.989,96.0,2025-07-16T19:06:46.757703,155,5
calm,0,70.468,52.304,0.228,0.131,13.126,36.56,-0.073,-0.077,9.884,0.525,95.7,2025-07-16T19:06:47.757703,156,5
calm,0,65.344,61.373,0.366,0.097,14.418,36.43,-0.082,-0.046,9.802,0.777,97.2,2025-07-16T19:06:48.757703,157,5
calm,0,60.672,46.472,0.47,0.108,14.826,36.41,0.113,-0.17,9.817,0.985,97.7,2025-07-16T19:06:49.757703,158,5
calm,0,63.686,43.104,0.261,0.194,12.944,36.59,-0.52,-0.063,9.659,0.195,98.6,2025-07-16T19:06:50.757703,159,5
calm,0,69.833,52.328,0.323,0.094,14.702,36.63,-0.116,0.004,9.855,0.826,97.4,2025-07-16T19:06:51.757703,160,5
calm,0,72.817,44.675,0.313,0.058,10.539,36.47,0.092,0.017,9.849,0.136,96.7,2025-07-16T19:06:52.757703,161,5
calm,0,71.063,63.243,0.401,0.141,16.602,36.47,-0.111,0.201,9.858,0.963,96.6,2025-07-16T19:06:53.757703,162,5
calm,0,69.362,47.803,0.292,0.141,12.651,36.41,-0.007,0.029,9.781,0.364,97.5,2025-07-16T19:06:54.757703,163,5
calm,0,68.885,52.686,0.457,0.16,12.527,36.65,-0.103,-0.294,9.686,0.799,96.7,2025-07-16T19:06:55.757703,164,5
calm,0,73.41,31.433,0.258,0.144,12.877,36.46,-0.006,0.111,9.749,0.224,96.4,2025-07-16T19:06:56.757703,165,5
calm,0,78.048,30.0,0.241,0.096,17.139,36.72,-0.055,0.085,9.796,0.159,96.4,2025-07-16T19:06:57.757703,166,5
calm,0,71.053,37.261,0.376,0.042,12.664,36.68,0.025,-0.066,9.798,0.95,97.0,2025-07-16T19:06:58.757703,167,5
calm,0,69.667,51.084,0.491,0.096,13.406,36.63,0.087,0.077,9.885,0.602,96.8,2025-07-16T19:06:59.757703,168,5
calm,0,82.097,52.65,0.3,0.119,12.73,36.69,-0.075,0.053,9.807,0.454,96.1,2025-07-16T19:07:00.757703,169,5
calm,0,81.057,54.941,0.15,0.058,16.239,36.55,0.049,0.007,9.781,0.888,96.1,2025-07-16T19:07:01.757703,170,5
calm,0,67.131,48.439,0.292,0.157,16.761,36.24,-0.144,0.034,9.801,0.209,97.5,2025-07-16T19:07:02.757703,171,5
calm,0,60.911,34.654,0.343,0.199,16.089,36.56,0.121,0.228,9.836,0.239,96.6,2025-07-16T19:07:03.757703,172,5
calm,0,74.99,31.14,0.282,0.201,14.894,36.68,0.011,-0.343,9.919,0.815,96.6,2025-07-16T19:07:04.757703,173,5
calm,0,76.517,36.396,0.33,0.04,15.534,36.47,-0.025,0.014,9.801,0.409,96.4,2025-07-16T19:07:05.757703,174,5
calm,0,75.564,42.369,0.433,0.075,11.562,36.52,0.063,-0.029,9.778,0.877,96.5,2025-07-16T19:07:06.757703,175,5
calm,0,73.756,38.885,0.465,0.067,14.656,36.61,0.142,-0.097,9.786,0.652,96.0,2025-07-16T19:07:07.757703,176,5
calm,0,79.119,36.304,0.275,0.097,16.067,36.77,-0.093,0.011,9.797,0.859,97.5,2025-07-16T19:07:08.757703,177,5
calm,0,66.217,63.023,0.238,0.134,14.064,36.54,0.076,0.303,9.879,0.965,98.1,2025-07-16T19:07:09.757703,178,5
calm,0,67.089,62.017,0.281,0.065,14.782,36.41,-0.018,0.072,9.783,0.405,97.5,2025-07-16T19:07:10.757703,179,5
focused,1,73.234,60.672,0.373,0.052,14.09,36.522,0.013,-0.003,9.814,0.478,96.8,2025-07-16T19:07:11.757703,180,5
focused,1,78.453,42.557,0.378,0.076,18.0,36.91,0.009,-0.052,9.76,0.847,96.3,2025-07-16T19:07:12.757703,181,5
focused,1,81.399,35.0,0.418,0.06,13.745,36.77,-0.007,-0.057,9.811,0.658,95.5,2025-07-16T19:07:13.757703,182,5
focused,1,77.747,58.068,0.453,0.05,17.78,36.52,-0.102,-0.095,9.828,0.673,97.2,2025-07-16T19:07:14.757703,183,5
focused,1,65.0,48.488,0.401,0.036,15.469,36.34,0.009,0.04,9.799,0.94,97.0,2025-07-16T19:07:15.757703,184,5
focused,1,77.378,52.911,0.371,0.069,13.449,36.75,0.086,-0.013,9.783,0.16,96.0,2025-07-16T19:07:16.757703,185,5
focused,1,80.556,45.88,0.294,0.039,18.0,36.55,0.022,0.011,9.82,0.67,96.9,2025-07-16T19:07:17.757703,186,5
focused,1,77.774,58.624,0.354,0.03,14.976,36.61,-0.014,-0.013,9.778,0.782,96.0,2025-07-16T19:07:18.757703,187,5
focused,1,65.459,57.785,0.375,0.029,15.541,36.23,0.028,-0.047,9.783,0.71,98.1,2025-07-16T19:07:19.757703,188,5
focused,1,73.747,54.026,0.402,0.06,14.711,36.52,-0.028,-0.098,9.782,0.645,96.9,2025-07-16T19:07:20.757703,189,5
focused,1,80.483,46.199,0.366,0.058,13.921,36.61,0.102,0.015,9.791,0.385,95.9,2025-07-16T19:07:21.757703,190,5
focused,1,78.245,44.87,0.384,0.058,15.559,36.77,0.009,-0.015,9.793,0.545,95.9,2025-07-16T19:07:22.757703,191,5
focused,1,75.369,65.638,0.401,0.075,14.819,36.6,0.068,0.165,9.776,0.726,97.4,2025-07-16T19:07:23.757703,192,5
focused,1,74.09,49.98,0.362,0.06,14.656,36.56,0.044,-0.016,9.873,0.314,95.9,2025-07-16T19:07:24.757703,193,5
focused,1,70.558,54.576,0.27,0.075,14.6,36.37,-0.063,0.194,9.855,0.394,98.1,2025-07-16T19:07:25.757703,194,5
focused,1,74.512,61.225,0.434,0.069,15.383,36.58,0.033,0.072,9.826,0.526,97.6,2025-07-16T19:07:26.757703,195,5
focused,1,82.726,43.386,0.279,0.07,16.16,36.73,-0.118,-0.016,9.785,0.92,96.8,2025-07-16T19:07:27.757703,196,5
focused,1,74.397,53.473,0.283,0.08,14.596,36.73,0.09,-0.001,9.867,0.83,97.1,2025-07-16T19:07:28.757703,197,5
focused,1,73.215,35.0,0.404,0.065,13.311,36.59,0.009,-0.011,9.787,0.151,96.7,2025-07-16T19:07:29.757703,198,5
focused,1,66.762,50.895,0.417,0.055,13.844,36.41,-0.011,0.01,9.81,0.635,96.5,2025-07-16T19:07:30.757703,199,5
focused,1,65.851,46.01,0.463,0.066,17.712,36.56,-0.027,-0.014,9.825,0.26,96.3,2025-07-16T19:07:31.757703,200,5
focused,1,74.325,63.834,0.368,0.014,13.284,36.62,0.026,-0.026,9.801,0.91,96.9,2025-07-16T19:07:32.757703,201,5
focused,1,70.857,65.871,0.44,0.079,15.924,36.43,0.06,0.004,9.781,0.535,97.1,2025-07-16T19:07:33.757703,202,5
focused,1,65.0,48.709,0.387,0.033,17.449,36.56,-0.056,0.063,9.788,0.27,96.8,2025-07-16T19:07:34.757703,203,5
focused,1,68.173,49.864,0.312,0.037,15.799,36.57,-0.095,0.038,9.776,0.683,96.2,2025-07-16T19:07:35.757703,204,5
focused,1,76.188,45.626,0.448,0.047,15.673,36.53,0.027,0.018,9.788,0.736,96.8,2025-07-16T19:07:36.757703,205,5
focused,1,70.406,42.479,0.452,0.025,14.712,36.59,0.017,-0.013,9.795,0.715,97.0,2025-07-16T19:07:37.757703,206,5
focused,1,69.075,37.202,0.392,0.041,16.105,36.54,0.013,0.009,9.814,0.962,96.9,2025-07-16T19:07:38.757703,207,5
focused,1,72.955,46.597,0.384,0.07,14.662,36.65,0.06,0.106,9.824,0.686,96.4,2025-07-16T19:07:39.757703,208,5
focused,1,80.848,55.966,0.405,0.087,12.847,36.76,-0.051,-0.088,9.731,0.793,97.3,2025-07-16T19:07:40.757703,209,5
focused,1,78.083,55.776,0.544,0.056,15.657,36.47,0.06,0.008,9.836,0.134,96.0,2025-07-16T19:07:41.757703,210,5
focused,1,73.202,50.217,0.502,0.062,13.574,36.68,0.035,0.023,9.795,0.181,96.7,2025-07-16T19:07:42.757703,211,5
focused,1,75.546,38.521,0.476,0.099,12.73,36.75,-0.168,0.102,9.76,0.133,97.2,2025-07-16T19:07:43.757703,212,5
focused,1,66.677,40.873,0.381,0.054,16.083,36.43,0.076,-0.038,9.816,0.269,97.8,2025-07-16T19:07:44.757703,213,5
focused,1,79.553,60.819,0.385,0.021,12.0,36.67,0.01,-0.014,9.78,0.204,96.6,2025-07-16T19:07:45.757703,214,5
focused,1,70.89,44.688,0.401,0.034,13.345,36.64,0.047,-0.018,9.791,0.49,96.6,2025-07-16T19:07:46.757703,215,5
focused,1,81.553,47.937,0.342,0.045,14.767,36.75,-0.014,-0.005,9.837,0.836,96.8,2025-07-16T19:07:47.757703,216,5
focused,1,71.245,52.481,0.399,0.028,13.0,36.49,0.024,0.004,9.801,0.402,96.5,2025-07-16T19:07:48.757703,217,5
focused,1,73.288,44.67,0.358,0.039,16.721,36.56,0.069,-0.073,9.779,0.834,97.0,2025-07-16T19:07:49.757703,218,5
focused,1,66.003,35.0,0.416,0.01,14.667,36.3,0.003,-0.007,9.797,0.434,96.8,2025-07-16T19:07:50.757703,219,5
focused,1,78.74,39.483,0.513,0.036,13.24,36.47,0.057,-0.019,9.79,0.545,95.8,2025-07-16T19:07:51.757703,220,5
focused,1,80.079,35.0,0.513,0.06,13.65,36.61,0.051,0.024,9.783,0.982,97.6,2025-07-16T19:07:52.757703,221,5
focused,1,79.651,45.774,0.359,0.051,13.409,36.55,0.034,0.024,9.77,0.78,96.2,2025-07-16T19:07:53.757703,222,5
focused,1,66.714,43.885,0.39,0.038,15.589,36.58,0.022,-0.024,9.805,0.322,97.5,2025-07-16T19:07:54.757703,223,5
focused,1,71.459,52.966,0.297,0.079,16.033,36.7,-0.1,-0.019,9.755,0.554,96.7,2025-07-16T19:07:55.757703,224,5
focused,1,77.732,49.95,0.378,0.047,15.34,36.49,-0.03,-0.017,9.759,0.266,96.3,2025-07-16T19:07:56.757703,225,5
focused,1,72.525,48.095,0.492,0.022,15.374,36.47,0.024,-0.007,9.81,0.4,97.0,2025-07-16T19:07:57.757703,226,5
focused,1,83.961,35.0,0.338,0.045,16.408,36.7,-0.047,-0.042,9.78,0.489,97.3,2025-07-16T19:07:58.757703,227,5
focused,1,69.906,51.697,0.432,0.048,15.305,36.51,0.121,-0.04,9.778,0.603,96.7,2025-07-16T19:07:59.757703,228,5
focused,1,66.446,55.514,0.422,0.039,14.03,36.5,-0.055,-0.025,9.82,0.154,97.1,2025-07-16T19:08:00.757703,229,5
focused,1,72.798,51.632,0.341,0.054,13.176,36.54,-0.045,-0.0,9.828,0.843,96.5,2025-07-16T19:08:01.757703,230,5
focused,1,66.08,59.946,0.4,0.04,15.857,36.58,0.008,-0.062,9.809,0.424,96.3,2025-07-16T19:08:02.757703,231,5
focused,1,74.723,45.781,0.55,0.074,15.532,36.44,-0.124,-0.102,9.819,0.741,96.6,2025-07-16T19:08:03.757703,232,5
focused,1,71.717,41.567,0.481,0.056,14.278,36.49,-0.01,0.063,9.832,0.115,96.9,2025-07-16T19:08:04.757703,233,5
focused,1,77.466,52.768,0.513,0.056,15.884,36.46,-0.069,-0.037,9.82,0.966,96.8,2025-07-16T19:08:05.757703,234,5
focused,1,74.279,42.294,0.394,0.046,14.71,36.54,0.012,-0.013,9.81,0.957,97.7,2025-07-16T19:08:06.757703,235,5
focused,1,76.42,59.059,0.336,0.051,14.005,36.56,0.081,-0.014,9.783,0.777,96.8,2025-07-16T19:08:07.757703,236,5
focused,1,73.561,51.941,0.441,0.061,16.313,36.57,0.056,0.039,9.775,0.133,96.4,2025-07-16T19:08:08.757703,237,5
focused,1,65.734,56.077,0.301,0.037,13.349,36.38,0.057,-0.017,9.804,0.831,97.0,2025-07-16T19:08:09.757703,238,5
focused,1,76.465,59.702,0.325,0.028,15.394,36.52,0.027,0.004,9.797,0.997,96.7,2025-07-16T19:08:10.757703,239,5
focused,1,72.885,44.927,0.404,0.041,17.903,36.46,-0.011,0.031,9.81,0.848,97.1,2025-07-16T19:08:11.757703,240,5
focused,1,80.821,59.628,0.485,0.062,12.0,36.75,-0.044,-0.033,9.827,0.535,96.2,2025-07-16T19:08:12.757703,241,5
focused,1,74.316,46.754,0.463,0.01,12.861,36.67,-0.01,0.006,9.794,0.792,97.3,2025-07-16T19:08:13.757703,242,5
focused,1,77.01,68.077,0.399,0.062,14.081,36.56,0.104,-0.051,9.82,0.148,96.5,2025-07-16T19:08:14.757703,243,5
focused,1,77.964,54.286,0.456,0.058,15.674,36.51,0.006,0.051,9.782,0.464,95.8,2025-07-16T19:08:15.757703,244,5
focused,1,74.046,35.239,0.403,0.046,13.616,36.58,0.021,-0.08,9.822,0.852,97.1,2025-07-16T19:08:16.757703,245,5
focused,1,67.819,55.118,0.436,0.07,14.121,36.51,0.03,-0.099,9.777,0.824,96.9,2025-07-16T19:08:17.757703,246,5
focused,1,68.977,55.127,0.402,0.045,16.102,36.44,-0.101,0.04,9.795,0.364,97.4,2025-07-16T19:08:18.757703,247,5
focused,1,71.55,46.562,0.448,0.096,13.669,36.61,0.03,-0.139,9.86,0.544,97.3,2025-07-16T19:08:19.757703,248,5
focused,1,77.398,47.506,0.381,0.053,14.288,36.67,0.103,0.055,9.816,0.929,96.2,2025-07-16T19:08:20.757703,249,5
focused,1,77.378,49.284,0.372,0.063,13.398,36.54,-0.003,-0.047,9.85,0.416,96.6,2025-07-16T19:08:21.757703,250,5
focused,1,76.723,52.641,0.374,0.041,12.788,36.69,-0.039,-0.089,9.76,0.891,97.3,2025-07-16T19:08:22.757703,251,5
focused,1,76.105,57.814,0.408,0.036,12.0,36.55,-0.018,-0.048,9.788,0.12,96.4,2025-07-16T19:08:23.757703,252,5
focused,1,79.701,46.31,0.312,0.096,14.866,36.71,-0.024,-0.033,9.868,0.779,96.4,2025-07-16T19:08:24.757703,253,5
focused,1,72.935,48.055,0.427,0.048,13.887,36.56,0.019,-0.017,9.779,0.178,97.1,2025-07-16T19:08:25.757703,254,5
focused,1,77.36,59.566,0.527,0.057,17.967,36.52,0.159,-0.038,9.79,0.157,95.4,2025-07-16T19:08:26.757703,255,5
focused,1,73.909,54.053,0.47,0.054,14.349,36.57,0.018,0.065,9.815,0.326,97.5,2025-07-16T19:08:27.757703,256,5
focused,1,68.864,54.294,0.446,0.026,15.086,36.45,-0.02,0.042,9.794,0.489,97.4,2025-07-16T19:08:28.757703,257,5
focused,1,70.485,48.619,0.435,0.007,14.148,36.3,0.006,-0.002,9.799,0.586,96.7,2025-07-16T19:08:29.757703,258,5
focused,1,79.491,35.0,0.336,0.089,15.576,36.87,0.204,-0.041,9.876,0.416,97.4,2025-07-16T19:08:30.757703,259,5
focused,1,81.843,43.808,0.314,0.057,13.303,36.58,0.019,0.014,9.799,0.388,96.6,2025-07-16T19:08:31.757703,260,5
focused,1,70.175,45.86,0.384,0.046,15.348,36.45,-0.033,-0.033,9.809,0.422,96.9,2025-07-16T19:08:32.757703,261,5
focused,1,83.414,55.583,0.348,0.025,16.305,36.61,0.005,-0.017,9.797,0.74,96.5,2025-07-16T19:08:33.757703,262,5
focused,1,74.681,54.162,0.456,0.079,14.998,36.58,0.028,0.034,9.788,0.404,96.3,2025-07-16T19:08:34.757703,263,5
focused,1,76.764,42.494,0.39,0.067,14.162,36.66,0.049,-0.029,9.769,0.455,96.0,2025-07-16T19:08:35.757703,264,5
focused,1,71.921,51.916,0.351,0.084,14.787,36.63,0.043,0.011,9.706,0.884,96.8,2025-07-16T19:08:36.757703,265,5
focused,1,77.417,37.186,0.437,0.051,15.18,36.48,0.008,0.053,9.801,0.571,96.8,2025-07-16T19:08:37.757703,266,5
focused,1,72.225,48.529,0.377,0.016,17.344,36.23,0.011,-0.029,9.813,0.305,97.4,2025-07-16T19:08:38.757703,267,5
focused,1,77.387,54.488,0.418,0.098,14.093,36.48,-0.065,-0.099,9.839,0.942,96.4,2025-07-16T19:08:39.757703,268,5
focused,1,67.521,50.92,0.436,0.066,15.729,36.56,-0.031,0.033,9.726,0.874,96.3,2025-07-16T19:08:40.757703,269,5
focused,1,77.228,64.36,0.337,0.064,14.026,36.63,-0.015,0.071,9.764,0.217,96.5,2025-07-16T19:08:41.757703,270,5
focused,1,78.996,56.246,0.375,0.041,16.143,36.61,-0.001,-0.045,9.794,0.298,97.1,2025-07-16T19:08:42.757703,271,5
focused,1,70.347,49.544,0.366,0.054,12.88,36.46,0.041,0.062,9.807,0.925,97.0,2025-07-16T19:08:43.757703,272,5
focused,1,73.322,52.499,0.437,0.062,16.247,36.74,-0.001,-0.064,9.777,0.398,97.3,2025-07-16T19:08:44.757703,273,5
focused,1,76.233,44.31,0.408,0.021,15.82,36.71,0.008,0.006,9.792,0.14,95.8,2025-07-16T19:08:45.757703,274,5
focused,1,76.116,55.107,0.37,0.046,13.901,36.64,-0.016,0.058,9.839,0.698,97.0,2025-07-16T19:08:46.757703,275,5
focused,1,76.219,49.967,0.297,0.066,13.369,36.6,0.039,0.119,9.791,0.898,97.4,2025-07-16T19:08:47.757703,276,5
focused,1,81.007,41.646,0.383,0.079,14.536,36.63,0.097,-0.016,9.774,0.646,96.5,2025-07-16T19:08:48.757703,277,5
focused,1,68.192,54.471,0.417,0.035,15.252,36.49,-0.026,0.017,9.807,0.599,97.5,2025-07-16T19:08:49.757703,278,5
focused,1,65.0,58.093,0.467,0.01,15.715,36.52,0.002,0.008,9.807,0.22,97.2,2025-07-16T19:08:50.757703,279,5
focused,1,78.532,38.632,0.258,0.031,13.876,36.45,-0.046,0.009,9.795,0.735,96.4,2025-07-16T19:08:51.757703,280,5
focused,1,84.474,50.659,0.43,0.027,14.647,36.51,0.031,0.035,9.814,0.846,95.7,2025-07-16T19:08:52.757703,281,5
focused,1,74.47,59.997,0.545,0.034,13.844,36.54,0.017,0.04,9.8,0.856,95.9,2025-07-16T19:08:53.757703,282,5
focused,1,74.056,58.002,0.37,0.069,17.076,36.64,0.005,-0.049,9.813,0.175,96.4,2025-07-16T19:08:54.757703,283,5
focused,1,65.255,43.168,0.403,0.061,14.56,36.41,-0.013,-0.014,9.807,0.232,97.0,2025-07-16T19:08:55.757703,284,5
focused,1,68.261,35.207,0.409,0.048,16.138,36.39,-0.035,-0.008,9.756,0.292,96.5,2025-07-16T19:08:56.757703,285,5
focused,1,77.267,53.553,0.38,0.062,15.749,36.58,0.071,0.073,9.787,0.864,96.6,2025-07-16T19:08:57.757703,286,5
focused,1,86.674,52.428,0.281,0.053,12.214,36.59,0.041,-0.03,9.72,0.986,96.1,2025-07-16T19:08:58.757703,287,5
focused,1,80.269,61.791,0.309,0.05,16.54,36.64,0.001,-0.053,9.771,0.787,96.5,2025-07-16T19:08:59.757703,288,5
focused,1,87.098,42.631,0.472,0.054,12.0,36.71,-0.121,0.033,9.802,0.474,96.4,2025-07-16T19:09:00.757703,289,5
focused,1,89.485,54.66,0.409,0.015,15.965,36.72,0.002,-0.004,9.799,0.123,95.5,2025-07-16T19:09:01.757703,290,5
focused,1,80.21,48.043,0.382,0.072,14.156,36.7,0.007,-0.044,9.791,0.908,96.6,2025-07-16T19:09:02.757703,291,5
focused,1,74.22,41.801,0.451,0.062,15.843,36.6,0.019,-0.07,9.756,0.257,97.2,2025-07-16T19:09:03.757703,292,5
focused,1,65.938,46.865,0.434,0.062,14.208,36.27,0.054,-0.066,9.805,0.86,96.8,2025-07-16T19:09:04.757703,293,5
focused,1,74.45,41.708,0.428,0.034,16.534,36.57,0.011,-0.012,9.798,0.787,96.5,2025-07-16T19:09:05.757703,294,5
focused,1,76.229,53.844,0.431,0.075,15.155,36.66,-0.056,0.019,9.845,0.778,96.2,2025-07-16T19:09:06.757703,295,5
focused,1,86.633,42.621,0.5,0.07,14.76,36.63,-0.108,-0.047,9.806,0.711,96.3,2025-07-16T19:09:07.757703,296,5
focused,1,65.0,50.21,0.439,0.091,15.511,36.56,-0.004,-0.022,9.789,0.77,97.2,2025-07-16T19:09:08.757703,297,5
focused,1,78.134,46.765,0.324,0.05,13.219,36.71,0.026,0.002,9.757,0.883,95.4,2025-07-16T19:09:09.757703,298,5
focused,1,74.542,57.808,0.366,0.033,12.0,36.56,0.009,-0.034,9.815,0.768,96.6,2025-07-16T19:09:10.757703,299,5
calm,0,73.298,63.341,0.351,0.032,13.11,36.62,-0.007,-0.009,9.796,0.703,96.9,2025-07-16T19:04:11.808697,0,6
calm,0,65.338,36.862,0.352,0.016,13.42,36.67,-0.005,0.011,9.813,0.1,97.1,2025-07-16T19:04:12.808697,1,6
calm,0,70.798,34.225,0.423,0.078,14.855,36.61,-0.033,0.006,9.841,0.575,95.8,2025-07-16T19:04:13.808697,2,6
calm,0,61.185,53.54,0.319,0.137,15.153,36.36,-0.176,-0.034,9.787,0.984,98.0,2025-07-16T19:04:14.808697,3,6
calm,0,69.667,41.182,0.36,0.096,14.271,36.42,-0.073,-0.053,9.823,0.729,97.0,2025-07-16T19:04:15.808697,4,6
calm,0,69.235,37.769,0.29,0.207,17.251,36.6,0.103,0.1,9.841,0.252,96.8,2025-07-16T19:04:16.808697,5,6
calm,0,62.005,39.951,0.36,0.024,12.586,36.38,0.024,0.03,9.805,0.512,97.6,2025-07-16T19:04:17.808697,6,6
calm,0,74.429,34.806,0.299,0.074,12.412,36.58,-0.02,0.021,9.796,0.245,96.4,2025-07-16T19:04:18.808697,7,6
calm,0,57.079,42.159,0.318,0.149,13.315,36.47,-0.175,-0.051,9.884,0.529,96.5,2025-07-16T19:04:19.808697,8,6
calm,0,75.725,46.659,0.296,0.157,17.034,36.62,0.064,-0.175,9.672,0.797,97.1,2025-07-16T19:04:20.808697,9,6
calm,0,62.79,55.288,0.398,0.167,13.637,36.52,-0.018,-0.104,9.727,0.993,97.5,2025-07-16T19:04:21.808697,10,6
calm,0,66.489,59.835,0.15,0.129,17.425,36.62,0.102,0.068,9.874,0.826,97.5,2025-07-16T19:04:22.808697,11,6
calm,0,63.94,48.357,0.353,0.1,15.49,36.44,0.041,-0.013,9.811,0.64,96.7,2025-07-16T19:04:23.808697,12,6
calm,0,71.71,39.129,0.328,0.143,12.504,36.47,-0.138,0.257,9.683,0.412,97.1,2025-07-16T19:04:24.808697,13,6
calm,0,72.401,52.069,0.187,0.149,14.986,36.59,-0.155,-0.102,9.739,0.627,97.0,2025-07-16T19:04:25.808697,14,6
calm,0,66.773,48.326,0.325,0.116,17.168,36.66,-0.163,-0.089,9.793,0.671,97.0,2025-07-16T19:04:26.808697,15,6
calm,0,60.161,34.378,0.223,0.035,10.673,36.58,0.017,-0.045,9.781,0.607,97.1,2025-07-16T19:04:27.808697,16,6
calm,0,72.503,38.382,0.342,0.097,12.578,36.64,0.118,-0.023,9.886,0.279,98.0,2025-07-16T19:04:28.808697,17,6
calm,0,75.472,36.525,0.388,0.117,12.271,36.49,0.074,-0.226,9.806,0.582,97.8,2025-07-16T19:04:29.808697,18,6
calm,0,76.027,46.283,0.281,0.169,13.821,36.53,0.159,-0.032,9.835,0.353,96.7,2025-07-16T19:04:30.808697,19,6
calm,0,78.351,47.912,0.246,0.169,15.838,36.8,-0.188,0.001,9.874,0.686,97.4,2025-07-16T19:04:31.808697,20,6
calm,0,73.107,44.131,0.253,0.151,12.885,36.62,-0.281,0.11,9.817,0.699,96.4,2025-07-16T19:04:32.808697,21,6
calm,0,82.847,42.094,0.314,0.106,16.162,36.78,0.031,-0.279,9.742,0.6,96.5,2025-07-16T19:04:33.808697,22,6
calm,0,65.048,57.641,0.385,0.163,15.363,36.39,0.115,0.181,9.82,0.305,97.7,2025-07-16T19:04:34.808697,23,6
calm,0,70.77,36.559,0.299,0.055,10.0,36.53,0.056,-0.021,9.848,0.223,96.2,2025-07-16T19:04:35.808697,24,6
calm,0,81.867,31.787,0.368,0.123,13.651,36.62,-0.08,-0.224,9.742,0.612,96.3,2025-07-16T19:04:36.808697,25,6
calm,0,61.062,48.489,0.425,0.145,14.466,36.45,-0.018,0.13,9.716,0.719,96.3,2025-07-16T19:04:37.808697,26,6
calm,0,68.393,33.813,0.174,0.089,15.005,36.42,-0.045,-0.029,9.776,0.225,97.8,2025-07-16T19:04:38.808697,27,6
calm,0,81.408,43.193,0.287,0.097,17.777,36.71,-0.142,0.064,9.799,0.46,96.7,2025-07-16T19:04:39.808697,28,6
calm,0,55.472,45.701,0.287,0.175,12.77,36.21,0.039,0.037,9.725,0.101,97.4,2025-07-16T19:04:40.808697,29,6
calm,0,80.64,41.703,0.402,0.018,14.548,36.74,-0.009,0.003,9.808,0.285,96.6,2025-07-16T19:04:41.808697,30,6
calm,0,67.734,36.95,0.269,0.033,12.176,36.57,-0.008,0.042,9.782,0.352,97.7,2025-07-16T19:04:42.808697,31,6
calm,0,69.032,48.508,0.24,0.054,13.594,36.21,-0.06,-0.043,9.783,0.755,97.2,2025-07-16T19:04:43.808697,32,6
calm,0,77.329,52.199,0.34,0.099,14.365,36.57,-0.074,0.019,9.787,0.73,95.6,2025-07-16T19:04:44.808697,33,6
calm,0,61.737,45.929,0.469,0.139,14.994,36.45,-0.105,0.042,9.8,0.455,97.4,2025-07-16T19:04:45.808697,34,6
calm,0,55.0,46.355,0.229,0.06,12.266,36.35,-0.032,0.029,9.879,0.668,97.8,2025-07-16T19:04:46.808697,35,6
calm,0,59.346,39.139,0.347,0.13,14.293,36.41,-0.026,-0.004,9.747,0.177,96.6,2025-07-16T19:04:47.808697,36,6
calm,0,72.692,64.931,0.3,0.047,16.125,36.42,0.035,0.073,9.841,0.412,97.2,2025-07-16T19:04:48.808697,37,6
calm,0,64.537,59.193,0.217,0.1,18.0,36.31,0.066,-0.063,9.819,0.914,97.5,2025-07-16T19:04:49.808697,38,6
calm,0,76.455,52.797,0.15,0.092,11.966,36.83,-0.006,-0.054,9.888,0.694,97.3,2025-07-16T19:04:50.808697,39,6
calm,0,67.865,42.791,0.345,0.032,15.118,36.69,-0.004,-0.018,9.792,0.131,97.6,2025-07-16T19:04:51.808697,40,6
calm,0,69.113,50.115,0.391,0.161,12.697,36.67,0.143,0.14,9.788,0.632,96.6,2025-07-16T19:04:52.808697,41,6
calm,0,60.31,45.441,0.266,0.105,17.822,36.44,0.031,-0.084,9.793,0.485,97.0,2025-07-16T19:04:53.808697,42,6
calm,0,69.148,41.942,0.33,0.064,15.798,36.39,-0.091,0.06,9.804,0.934,96.8,2025-07-16T19:04:54.808697,43,6
calm,0,84.777,32.221,0.263,0.109,16.062,36.79,0.119,0.034,9.85,0.65,96.0,2025-07-16T19:04:55.808697,44,6
calm,0,74.457,38.1,0.349,0.07,12.516,36.51,-0.056,0.03,9.771,0.362,97.2,2025-07-16T19:04:56.808697,45,6
calm,0,61.866,46.148,0.289,0.059,10.843,36.6,0.038,-0.001,9.82,0.759,96.7,2025-07-16T19:04:57.808697,46,6
calm,0,67.857,57.056,0.34,0.054,12.644,36.56,0.006,0.008,9.801,0.489,96.7,2025-07-16T19:04:58.808697,47,6
calm,0,72.713,46.161,0.407,0.067,13.517,36.48,-0.091,-0.05,9.77,0.846,97.0,2025-07-16T19:04:59.808697,48,6
calm,0,76.423,50.829,0.392,0.1,17.935,36.8,-0.097,0.066,9.85,0.874,96.4,2025-07-16T19:05:00.808697,49,6
calm,0,68.817,44.175,0.291,0.094,13.971,36.53,0.125,-0.034,9.804,0.651,97.2,2025-07-16T19:05:01.808697,50,6
calm,0,59.832,34.758,0.383,0.02,15.898,36.31,-0.011,0.013,9.813,0.888,97.4,2025-07-16T19:05:02.808697,51,6
